                             X                             Y                        Height                    X_velocity                    Y_velocity
           -0.1878411407976676         -0.008281238643685289               1.0001148227509        -0.0001765789270088909         0.0001030527134715301
            0.1939774311636052          -0.00991471690096913            0.9999104911910726        -0.0001535289088424479         -6.81718384174294e-05
           -0.1926348234200448         8.908071026760644e-05             1.000198989613794         -0.000186896958711681        -4.593476373578196e-05
            0.1927225768448821         3.945643345407565e-05            0.9997984680646288        -0.0001873208266187325         6.359487907610728e-05
           -0.1926864106505677           0.01522339245384329            0.9999764362120988        -8.028718876137231e-05        -6.867711421411364e-05
            -0.187841140797668          -0.01116798998963326             1.000069068668755        -0.0001759882308818509          9.73593228284214e-05
            0.1274384328843853          -0.01650858538804267             1.000187728248289         0.0001380573210309644        -5.980276821736945e-05
            0.1274384328843859          -0.01902172320770267             1.000247479007266         0.0001411305525543054        -6.127509779592519e-05
            0.1927211948001808          -0.01241195507626161            0.9999503751585411        -0.0001266704754781167        -8.151329781050917e-05
            -0.194875609434627           0.00126090404781208             1.000181718577712        -0.0001869623670580386        -3.951712779641943e-05
            0.1948960025031812           0.00123683879316988            0.9998158193694539        -0.0001910034038139812         5.417485248403256e-05
            0.1984620489112584           0.01728839359465892             1.000053294123525        -8.126013429074376e-05         3.523178761894413e-05
           -0.1949083083661349            0.0138381304845584            0.9999978618332446        -9.080029963500277e-05        -5.711715823180684e-05
           -0.1927430346094701          0.009105448405980966             1.000069118052161        -0.0001412106891135095        -5.275682371148411e-05
            0.1927146779890601          0.009083213955877828            0.9999331165181338        -0.0001590710560496063         6.663954556739658e-05
             0.197241964231977           0.01940164224871072             1.000083591674314        -4.549461180355945e-05         4.582252840736494e-05
             0.192776827449435          0.006081499260470406             0.999885496858659        -0.0001725697123638831         6.334577807982302e-05
           -0.1927601325624214           0.00609580698946006             1.000114932399328        -0.0001587042333949427          -4.6952250626397e-05
           -0.1900862891717616         -0.006717758170173442             1.000139564484316        -0.0001780618015193565         0.0001002521410344232
            0.1927500874559421         -0.007493732012874972            0.9998720905336825        -0.0001698405919565441        -7.093801147627584e-05
           -0.1926141081715005           0.01813801026026584            0.9999335254023103        -5.486499089937907e-05        -6.434306518319722e-05
            0.1900017543743634          -0.01291731684333157            0.9999627368233394        -0.0001299822664104338        -9.555729118159913e-05
            0.1424228073134585          -0.01624646060404551             1.000142058783318         3.666283447854885e-05        -5.758088676707473e-05
           -0.0475949605125239          -0.01622496096870391            0.9998965705227237         0.0004376427963077502         1.489270962043029e-05
          -0.02259496049556309          -0.01622496301381747            0.9999588190577346         0.0006496922568904157         -2.51978325346233e-05
          0.002405466501413429          -0.01623334124813043             1.000013217190415         0.0008196806106071782        -1.662997385783714e-05
           0.05740546650140513          -0.01623334124808066             1.000084828316911         0.0006025000931454213        -5.901509807007226e-05
            0.1626041778219214           -0.0162159253797624             1.000084334325632        -5.357933743116325e-05        -5.885355580107334e-05
           -0.1824179418616563          -0.01621314348190973            0.9999774792034355        -0.0001600499984091173         8.012839819238736e-05
           -0.1573953497581971           -0.0162160742428547            0.9999227508864745        -0.0001449898387086829         7.216316948563689e-05
           -0.1276028250372311          -0.01622106631055648            0.9998425721106236        -4.378124641834366e-05         8.546026599170723e-05
          -0.07005654649419944           -0.0225029378614165            0.9997160368306337         0.0002800994174532281         5.948552267490377e-05
           -0.0550600666871573          -0.02252369201528352            0.9997614539774297         0.0003798233521197957          5.47340614850798e-05
          -0.03004614314756226          -0.02248801091878845            0.9998943915372708         0.0005815066537801367         1.090594446834895e-05
         -0.005046141459132505          -0.02248832442762412            0.9999681316496665         0.0008068403108232616          9.76228671174505e-06
           0.04995385854086714          -0.02248832442762168             1.000119490637186         0.0006453758652400518        -3.116185162008283e-05
            0.1049434756308911          -0.02250298411080643             1.000349642637377          0.000331419891295167        -7.460313422645503e-05
          -0.06263810922886863          -0.01627242702701774            0.9998487167352357         0.0003313061376557047         5.095165632013659e-05
            0.1199502227833204          -0.02258972751939195             1.000349145179433         0.0002058029621458098        -7.082355936808298e-05
            0.1700449907500974          -0.02248922292607673             1.000179446733962        -7.195887753822945e-05         -6.10889473109392e-05
            0.1123630786633842          -0.01627489996728603             1.000201614832073         0.0002578089946842511        -6.044626738684091e-05
           -0.1350433202694605          -0.02251311778587157            0.9997252474336473        -8.627838726843381e-05         7.324703189304478e-05
           -0.1499570926070094          -0.02251279395500244            0.9997781071171495        -0.0001324334476816165         6.580113553601275e-05
           -0.1749551323873406          -0.02248833676201852             0.999858081687961        -0.0001543491330752183         6.117310173900481e-05
           -0.1900868525826332          0.004692059858395614             1.000136921648726        -0.0001660316816616462        -4.476472667747954e-05
            0.1850762047223656          0.004727923219911351            0.9998623869313643        -0.0001591099166613876         5.520665459054084e-05
           -0.1924240676158166         -0.002614786099793887             1.000200510033511        -0.0001951856481493939         6.975569838368992e-05
           -0.1933905283442723          -0.01751756403662706            0.9999793115702802        -0.0001364959204426923         8.671940930580653e-05
            0.1933692551153846          -0.01753240237346506             1.000029542207231        -9.242152317643234e-05        -8.740752073135554e-05
            0.1901422260626598          0.004637422813253326            0.9998628834665777        -0.0001755966678514932         6.377213952786391e-05
            0.1875446634004339         -0.002463833118659764            0.9997947904879115         -0.000166402733740651        -8.780193262431947e-05
            0.1876160505551138          0.006163140920160413            0.9998862698090274        -0.0001632580443007796         6.286464670712564e-05
            0.1876174280662366         0.0003768059113267795             0.999794620554182         -0.000172906126126318         4.714212144757334e-05
           -0.1900477590884535          0.001806831215732041             1.000179531932433        -0.0001808062799173211        -3.743414005477253e-05
           -0.1900670984300379          -0.01293161256732999             1.000043289885109        -0.0001713501332579354         0.0001000595716649387
            0.1850526299548086          0.001849205706702854            0.9998165183983611        -0.0001638073365125177         4.679809324190798e-05
            0.1901671783413397          0.001729805317628189            0.9998181308435629        -0.0001839983533314511         5.509310060006203e-05
           -0.1949368987440048           0.01067317651468221              1.00004646903943         -0.000132833497725299        -4.918393683927922e-05
            0.1948906316457414           0.01065793678396285            0.9999566230435059        -0.0001515819605568099         6.142472509993824e-05
           -0.1875078470230366         -0.002438446208555809             1.000202765376625        -0.0001817156129752721         0.0001015338695082578
           -0.1875203286753835         0.0004434397028844272             1.000202095877076        -0.0001764385865449389           -2.990480955892e-05
          -0.07014879192757208          -0.02003452228938636             0.999760169306216         0.0002808346736719955         5.660453037373358e-05
          -0.05515220874065804          -0.02005558599251454            0.9998025177231092         0.0003805884924043298         4.355361894440318e-05
          -0.03013828520040813          -0.02001990497425572              0.99991367129125         0.0005810683107832896        -2.506801251620557e-06
         -0.005138281724375736           -0.0200204964154119            0.9999775749631666         0.0008049745857630645        -3.987310594926607e-06
           0.04986171827562346          -0.02002049641540671             1.000098511497107         0.0006426379862274125        -3.686260513224242e-05
            0.1048512507915156          -0.02003461163036646             1.000293022728655         0.0003301849234410734        -6.392746323407747e-05
            -0.062677113994262          -0.01881449133011662            0.9998013528426583          0.000327879346962259         5.195373378252276e-05
            0.1198597075575418          -0.02012498888875165             1.000292316068101         0.0002044714779172101        -6.755119256858191e-05
            0.1123236648405107          -0.01881610996418197             1.000264508721769         0.0002617174985586506        -6.323187622480444e-05
            0.1701341720530383          -0.02002372929577098             1.000136918152684        -7.499179388746263e-05        -5.940014533950926e-05
            -0.135133644936868           -0.0200476290025653            0.9997760853677617        -8.518658579683306e-05         7.519999154552904e-05
           -0.1498679112898233          -0.02004730033291587            0.9998239830830615        -0.0001311779760884219         6.738085038075203e-05
            -0.174865152304801          -0.02002076183583068            0.9998965450759671        -0.0001560002334303445         6.397944605643261e-05
            0.1424345674872996          -0.01869662193139138             1.000196708841049         3.859048259518264e-05        -5.475347378450247e-05
          -0.04758317300912348          -0.01868117019353374            0.9998621228143811         0.0004363533004786273         1.919500525127964e-05
          -0.02258317300201584          -0.01868117105596557            0.9999410779912646         0.0006519300234547533        -1.409492307670549e-05
          0.002417226675510854          -0.01868350259761772             1.000015342846885         0.0008259767010376927        -1.479721399912533e-05
           0.05741722667550831          -0.01868350259760219             1.000116073208266         0.0006082497275491964        -5.136936293824225e-05
            0.1625844142096708          -0.01867248682066895             1.000132550748423        -5.100247033730422e-05        -5.506161128064099e-05
           -0.1824172969801456           -0.0186599808846534            0.9999395585066615        -0.0001510144471355828         7.285957877067063e-05
           -0.1574151133834339          -0.01867263567626959             0.999875534904038        -0.0001471302554963476         6.470636665232814e-05
           -0.1275842047622134          -0.01867518831916674            0.9997860973097623        -4.677101237226826e-05         7.739189095715321e-05
            0.1924727666946663         -0.002694793924033775            0.9997979513002665        -0.0001860411293932432        -6.041028275025509e-05
           -0.1175000000004778         -0.002424137760515725             1.000157530251102          6.32154108486942e-05         0.0001515121306179629
           -0.1100000000319123         -0.006754263068870683             1.000048747767466           8.4189707373406e-05         0.0001378235102895397
            -0.112500000017184         -0.008197639543334087             1.000016296110643         6.221215375140453e-05         0.0001308810879085994
           -0.1075000001202824         -0.008197633932939355             1.000010926756504         9.359432842225478e-05         0.0001311380751110991
            -0.105000000105554          -0.00675425906144624             1.000043950407782         0.0001154134648534084         0.0001376357712298614
           -0.1025000006185914         -0.008197606816047894             1.000007065215846         0.0001248844682507894         0.0001302830503409384
           -0.1000000011488116         -0.006754202289630293              1.00004032662335         0.0001462954048491244         0.0001362136258454802
          -0.09750000433013374         -0.008197404841964845             1.000004515760713         0.0001555258255690597         0.0001281011927255901
          -0.09500000379991334         -0.006754058022428191              1.00003763250682         0.0001765091763577618         0.0001333357334223936
          -0.09250002226925515         -0.008196428633896682              1.00000295864715         0.0001853423440746449         0.0001244138379564868
          -0.09000004135718721         -0.006752014237064253             1.000035610368399         0.0002060975674379148         0.0001288101331198099
          -0.08750015588478009         -0.008189157566906467             1.000002176903912         0.0002145500625095496          0.000119006957204729
          -0.08500013679684792         -0.006746820617787144             1.000034087090659         0.0002349282107821871         0.0001221850108496678
           -0.0825007494625299         -0.008184076822091886             1.000001785554358         0.0002427841588370931         0.0001118295514056733
          -0.07750100178901495         -0.002420265194394954             1.000118621379929         0.0003110926424409237         0.0001237547571155601
          -0.07500313693852963         -0.003859962967257044             1.000089143426852         0.0003137314309309861         0.0001115122309856563
           -0.0725021351495153         -0.002420459886380187             1.000114443821882         0.0003408956864170817         0.0001107540858410467
          -0.06751732007748562         -0.008170587066821099             1.000003379375287         0.0003277790091847077         7.921992628533103e-05
           -0.0625000000000008         -0.002424137786499099             1.000106802346314         0.0003984034766377171           7.7464560254709e-05
          -0.06000208753042118         -0.003863962978144293             1.000081796166732         0.0004001623854076993         6.349339687008908e-05
          -0.05750208753042101         -0.002420587305164158             1.000103427918108         0.0004261225797715043         5.717411608403479e-05
          -0.05251622606932232         -0.008173316847452735             1.000012895923858         0.0004174909994129385         2.994578485201745e-05
          -0.04750000000000069          -0.00242413778649778             1.000096057535119         0.0004789915315398951         1.348088507360423e-05
          -0.04250073651359529         -0.008184112533990056             1.000021212404743         0.0004823568228196892        -7.899159915126524e-06
          -0.04000160628734802         -0.006743144064394711             1.000039759594747         0.0005009614009290824        -1.837470643163173e-05
          -0.03750478881660079         -0.008174452921633804             1.000023770575646         0.0005173232190256817        -2.530454233856567e-05
           -0.0325020875300165         -0.002420587353335059              1.00007824950505         0.0005551333247370878        -4.812228324188918e-05
          -0.02751622605868864         -0.008173318112263975             1.000023025713569         0.0005926537088038878        -5.159464505193774e-05
          -0.02500688340784684         -0.006739178222503074             1.000032937895528         0.0006066729236357736        -6.013949023748683e-05
          -0.02250699592713712         -0.008176331985020121             1.000020374323711         0.0006316398872423644        -5.812397117645521e-05
          -0.02000011251929126         -0.006748042894960531             1.000027956528658         0.0006429267144247308        -6.469007860806619e-05
          -0.01750073623521233         -0.008184145484055485             1.000017002170727         0.0006702879024254634        -5.980079773040908e-05
          -0.01500160561922163         -0.006743221042628624               1.0000228322305         0.0006771078810393075        -6.392042939262656e-05
          -0.01250478688536803         -0.008174677328863731             1.000013981699881         0.0007054810213802682         -5.64020263398731e-05
