                             X                             Y                        Height                    X_velocity                    Y_velocity
           -0.1951083842656764          -0.02228744606855734            0.9998468534577688        -9.263474531487798e-05         2.800056851758638e-05
            -0.194476978304398          -0.02287224837826284            0.9998375268787338        -9.037963866403507e-05         2.762681428175841e-05
           -0.1967772583288659          -0.02221954703883833            0.9998523726970615        -9.282703960732832e-05         2.552132765152407e-05
            0.1924529449980559          -0.02148270036591758             1.000139264456661        -0.0001158846853450377        -3.444179256930458e-05
             0.192317368173266          -0.02249666577878288             1.000154728160642        -0.0001080070811675121        -3.210746050973025e-05
             0.197120488375331         -0.008028787600547718             0.999894770200986        -0.0003069055169069351        -1.300799117069914e-05
            0.1971601570177267          0.004009113669420333            0.9998312483058693        -0.0002982893535026996         -5.17112390915406e-06
           -0.1961749273288655          -0.02282808484131633            0.9998429152793715        -8.878034601495722e-05         2.750552199262966e-05
           -0.1978956040498887         -0.002411803655091204             1.000186966019067        -0.0002914619232314078         -7.52604138938543e-06
           -0.1885300116326534          -0.02443180318582848            0.9997975392408928        -0.0001099097937956428         2.340200256200772e-05
           -0.1901381301042629          -0.02440036332732967            0.9998033375073551        -0.0001007161451388135         2.495696122490754e-05
           -0.1906641043811839          -0.02374625364727735            0.9998129122496338        -9.885856313350564e-05         2.562396702660207e-05
           -0.1979018735988868         -0.007914669188948906             1.000096565914569        -0.0002637417511473974        -2.365954526065274e-05
           -0.1849029587504019          -0.02138113633262704            0.9998347040718951        -0.0001281166984536669         5.979865157859335e-06
           -0.1855854767239175          -0.02078967376098515            0.9998459186066878        -0.0001291521226260661         5.315700550574898e-06
           -0.1837810897702946          -0.02078663115741965            0.9998400987300601        -0.0001318944681369347        -1.765728253871477e-07
           -0.1831588361204668          -0.02138114590563605            0.9998289893517995         -0.000131335274428595         1.550157450992823e-06
           -0.1820375759652325          -0.02078763035092483            0.9998344422514169        -0.0001342816105071935        -5.620735032302613e-06
           -0.1814124703836465          -0.02138155350377367            0.9998230757560955        -0.0001334967417882345        -3.174454498193957e-06
            0.1994001095878522           0.01553172942514498              1.00003279560047        -0.0001720852055959216        -1.093831352128894e-05
           -0.1927764456487842          -0.02298698074534678            0.9998307108028165         -9.46132263494029e-05         2.481620448663886e-05
